sp1_gene,sp2_gene,fc,sc
Os01g0612900,LOC101253754,0.647309203791322,0.927151588325126
Os01g0649900,LOC101256225,0.513862092941378,0.877666465784229
Os01g0612900,LOC101256225,0.437941013149394,0.757068257187797
Os01g0649900,LOC101256134,0.559636272781334,0.87750142930477
Os01g0612900,LOC101256134,0.555441044415514,0.875493646541155
Os04g0466600,LOC101267493,0.490506511745045,0.19520697989908
Os05g0556000,LOC101255684,0.625752240079906,0.84265263440611
Os01g0645200,LOC544309,0.782026558245391,0.947048843800782
Os12g0149900,LOC101256319,0.724804397438045,0.9539677970123
Os12g0149900,LOC101258710,0.729140323038492,0.956249133816674
Os12g0149900,LOC101259598,0.457841640921725,0.500088923805581
Os07g0101400,LOC101249364,0.905473353127311,0.988932177377821
Os01g0802100,LOC543658,0.591559124188369,0.509862833183302
Os06g0681700,LOC101258101,0.754404507392264,0.924200631601841
Os04g0440100,LOC101264766,0.903497568842847,0.957854627583785
Os04g0440100,LOC101263168,0.832846990907981,0.961160863770242
Os04g0435700,LOC101246717,0.544754871321959,0.834278460034121
Os06g0523400,LOC101267749,0.719177850162809,0.839780811245001
Os07g0573700,LOC101267749,0.748394026431607,0.95156456316332
Os06g0523400,LOC101249134,0.804732677846346,0.956673048923467
Os07g0573700,LOC101249134,0.797158452110104,0.94366615437178
Os05g0212400,LOC101254226,0.664406922642956,0.823582799350414
Os05g0212400,LOC101262308,0.595567606288629,0.416695953360457
Os03g0664700,LOC101258962,0.832853936434649,0.954349780154965
Os02g0792900,LOC101252268,0.742073013255102,0.937741447150922
Os03g0454100,LOC101252268,0.576727762702653,0.550622893897938
Os02g0792900,LOC101264433,0.703695000862813,0.894219392246989
Os03g0454100,LOC101264433,0.586126213353051,0.719295419336404
Os06g0594100,LOC101267525,0.598632948088317,0.552458030462744
Os04g0430200,LOC101261759,0.549283144512273,0.809722291552272
Os08g0103500,LOC101261759,0.495296536310416,0.542041171673331
Os04g0430200,LOC101263954,0.503572916743563,0.640430893137611
Os08g0103500,LOC101263954,0.703449862039738,0.932933110748268
Os09g0554300,LOC101263965,0.663276696618443,0.986364141466775
Os09g0554300,LOC101262895,0.568390329973448,0.922990896316488
Os01g0263300,LOC101244188,0.367891390109009,0.153107504639319
Os08g0500800,LOC101252149,0.747564117874711,0.959031172904597
Os04g0531300,LOC101254211,0.730383360846641,0.75761628524701
Os09g0442300,LOC101252200,0.634462554520521,0.932708691477775
Os03g0861100,LOC101255735,0.681650816606442,0.755061947273088
Os03g0271400,LOC101253115,0.399873725121795,0.296039003303596
Os03g0822700,LOC101253115,0.813554565771066,0.992817145879067
Os12g0179800,LOC101258940,0.792551605472978,0.953663027862966
Os10g0135600,LOC101256743,0.579073061903916,0.599005648742662
Os10g0135600,LOC101255589,0.506284906586569,0.281975534272402
Os07g0557100,LOC101261275,0.34941774106459,0.0435595771672823
Os07g0557100,LOC101248938,0.587304655808391,0.612095628779942
Os07g0557100,LOC101249516,0.67932231617966,0.851862683704618
Os07g0557100,LOC104649496,0.532609275233552,0.518757681758467
Os03g0832200,LOC101246093,0.872269375038512,0.992078735512596
Os07g0246200,LOC101246093,0.918971662636875,0.998911157745134
Os06g0235200,LOC101248701,0.343832749379837,0.25010772363824
Os01g0159300,LOC101251216,0.70114554594026,0.834890024052905
Os05g0163400,LOC101251216,0.879751464337146,0.987716205705208
Os02g0121500,LOC101261617,0.747506018357915,0.934195742539607
Os10g0159800,LOC101260960,0.487543448936756,0.664138205276905
Os06g0731900,LOC101260688,0.663210953918295,0.442732708733938
Os07g0564800,LOC101260688,0.678435233430257,0.544034365271429
Os06g0731900,LOC101254342,0.470688410030645,0.220914310278701
Os07g0564800,LOC101254342,0.599722401016653,0.52360680899907
Os03g0316200,LOC101261450,0.553858160832454,0.971788923785235
Os07g0687900,LOC101261450,0.540034391846757,0.947314221982073
Os02g0716500,LOC101259966,0.553128976272041,0.651182057667935
Os02g0716500,LOC101250481,0.741688126248472,0.99803733373869
Os02g0716500,LOC101256767,0.39740328996414,0.430655531256645
Os02g0716500,cevi19,0.323610295259584,0.209790829005966
Os02g0716500,LOC101248657,0.274222429189621,0.0878823156394112
Os02g0716500,LOC101255474,0.300285082754311,0.269033995732312
Os02g0716500,LOC109119181,0.299757943426012,0.182060666708366
Os04g0658100,LOC101249541,0.913194708576958,0.990057124334251
Os04g0658100,LOC101254809,0.905757501812802,0.974957030628331
Os07g0576000,LOC101261100,0.812442357665841,0.964174657623887
Os01g0682500,LOC101244755,0.864885151015363,0.979173129178252
Os01g0610600,LOC101244654,0.79412169773614,0.875142122179248
Os01g0610600,LOC101261600,0.583826074761674,0.583431996518168
Os01g0610600,LOC101244977,0.849034444256099,0.97550341334282
Os10g0517500,LOC101263926,0.562724650927314,0.571317447158494
Os10g0517500,LOC101265352,0.477913111883354,0.459499543279727
Os02g0773300,LOC100191113,0.763878723224967,0.988086660377381
Os01g0214800,LOC101253456,0.440360237819431,0.555473748308203
Os01g0214600,LOC101253456,0.786370732901464,0.991165586882654
Os01g0223200,LOC101253456,0.473061126937114,0.460260860206214
Os02g0250400,LOC101253456,0.62317477009098,0.967247765712536
Os05g0210100,LOC101253456,0.729679323136737,0.975460550343572
Os06g0531600,LOC101253456,0.597516912229839,0.849788248999288
Os01g0806200,LOC101267173,0.454917497094753,0.59311829792379
Os01g0281000,LOC101267173,0.472764515149721,0.487240871364305
Os01g0806200,LOC101262987,0.467203436481727,0.630039652188633
Os01g0281000,LOC101262987,0.789639149354229,0.99695082238885
Os03g0784400,LOC101249102,0.813200932136797,0.788074035452703
Os03g0784400,LOC101259029,0.883106530773592,0.978578248601132
Os03g0792500,LOC101252710,0.720213201022229,0.727662959253861
Os07g0167200,LOC101252710,0.791959864613405,0.971360647630329
Os03g0792500,LOC101265402,0.755403854381643,0.851277655292478
Os07g0167200,LOC101265402,0.823654654211391,0.987674718249533
Os02g0634600,LOC101265433,0.799873217059195,0.69753922729605
Os02g0634600,LOC101258048,0.787769072772276,0.764680559550603
Os01g0687700,LOC101250180,0.658286873035182,0.506707902366907
Os01g0706400,LOC101250180,0.346576356566265,0.191126931896767
Os08g0175200,LOC101250180,0.337432734188809,0.110953445510637
Os01g0687700,LOC101268389,0.667278458950002,0.68872932406523
Os01g0706400,LOC101268389,0.71976963619595,0.936247690867043
Os08g0175200,LOC101268389,0.794603677646341,0.965922876199867
Os01g0687700,LOC101254375,0.673031435964188,0.741423050159687
Os01g0706400,LOC101254375,0.617485844083204,0.796378280462436
Os08g0175200,LOC101254375,0.748249817303578,0.915288374217982
Os01g0687700,LOC101265657,0.544525270750611,0.42793988094374
Os01g0706400,LOC101265657,0.743118877400705,0.977180227496154
Os08g0175200,LOC101265657,0.769083861729365,0.955091218044188
Os10g0578800,LOC101254510,0.771029201085694,0.967316788366005
Os01g0715400,LOC101249042,0.663210068563117,0.763562976838703
Os06g0713800,LOC101249042,0.312276101554999,0.184113331556892
Os01g0715400,LOC101254670,0.588524352831184,0.536231689447305
Os06g0713800,LOC101254670,0.638056296559281,0.888939848134151
Os01g0715400,LOC101254788,0.537858286130068,0.470685589670186
Os06g0713800,LOC101254788,0.595594152834837,0.832091867663438
Os01g0715400,LOC101250886,0.708210718657392,0.842819692182717
Os06g0713800,LOC101250886,0.570083279310074,0.748956774043013
Os01g0715400,LOC101257661,0.675298338218325,0.914147730142129
Os06g0713800,LOC101257661,0.589517166596948,0.930346794703501
Os03g0317000,LOC101245931,0.849720690601501,0.969708619799128
Os01g0737900,LOC101243708,0.862836208715353,0.994404293167912
Os04g0654700,LOC101256005,0.829348595275439,0.965561150258374
Os01g0898900,LOC101255035,0.698206964478691,0.765841845625991
Os02g0604300,LOC101255035,0.914797127622047,0.995093334346724
Os01g0898900,LOC101257327,0.695008153773336,0.736048956223826
Os02g0604300,LOC101257327,0.91330487208439,0.986002415525282
Os04g0628000,LOC101253278,0.724312366369257,0.689306614491901
Os11g0425300,LOC101257209,0.919364117224265,0.941757034792999
Os03g0351200,LOC101247061,0.932513783063071,0.992045364206299
Os01g0217800,LOC101263255,0.386936280134974,0.101849262203099
Os05g0519600,LOC101263255,0.872133233506742,0.975541362422745
Os01g0217800,LOC101265350,0.533338500221014,0.336175564615744
Os05g0519600,LOC101265350,0.826812284586218,0.958067783761967
Os02g0735100,LOC101268739,0.731434657703946,0.896101306139217
Os09g0372800,LOC101265629,0.750554382131226,0.90892671297569
Os09g0372800,LOC101264833,0.713558193536475,0.72164232887789
Os02g0108800,LOC101259134,0.524911150732983,0.585292147188045
Os02g0108800,LOC101258238,0.442139188048056,0.42075252645115
Os02g0108800,LOC101265325,0.347591005387105,0.350447045911372
Os02g0108800,LOC101255408,0.441671164848478,0.726484815029506
Os04g0278000,LOC101249512,0.724677779605902,0.832830348797424
Os07g0259700,LOC101249512,0.735273468508973,0.867439113554077
Os12g0188500,LOC101249512,0.622383173002034,0.742940203953217
Os01g0898500,LOC109119610,0.677682245991652,0.75151543768129
Os11g0614400,LOC109119610,0.435319250405125,0.286808765359945
Os01g0898500,LOC101254161,0.429977473448455,0.304065282360306
Os11g0614400,LOC101254161,0.544316385126905,0.902899233631157
Os01g0898500,LOC101249694,0.441716908865076,0.338210349609305
Os11g0614400,LOC101249694,0.688462420926547,0.957193389192433
Os01g0898500,LOC101264485,0.502465554288263,0.428892942452149
Os11g0614400,LOC101264485,0.562418431933928,0.845478308301492
Os01g0898500,LOC101250374,0.582255714241845,0.492523540305227
Os11g0614400,LOC101250374,0.404827339510423,0.351260118217665
Os01g0898500,LOC101260225,0.452151668342963,0.432575989118221
Os11g0614400,LOC101260225,0.615617147483617,0.930294692120574
Os01g0898500,LOC101260531,0.415065589205745,0.348459345641626
Os11g0614400,LOC101260531,0.621292072287584,0.943458750265677
Os02g0798100,LOC101259650,0.687637496280718,0.813243010807818
Os01g0957000,LOC101263635,0.773976293415754,0.986837635852288
Os11g0191400,LOC101263635,0.413060918930068,0.417043017157434
Os01g0957000,LOC101266835,0.496378947959106,0.498483664455863
Os11g0191400,LOC101266835,0.90946520119699,0.991780490243553
Os08g0178100,LOC101246251,0.820296578444363,0.900462394058487
Os01g0129500,LOC101252267,0.518345679585378,0.638906883741065
Os01g0129500,LOC101258236,0.671632340647055,0.923620859889175
Os07g0585100,LOC101248878,0.780646615792376,0.955873824935268
Os07g0585100,LOC101252703,0.367329807394866,0.0464840734744078
Os07g0585100,LOC101258427,0.734868314261967,0.749765266364194
Os06g0219800,LOC101243811,0.761333980993274,0.818813692477411
Os04g0507900,LOC101268472,0.884274226215823,0.920063264123854
Os02g0817500,LOC101265522,0.77789727539218,0.939742164220459
Os04g0527400,LOC101263785,0.558642929865938,0.82626935536871
Os04g0527400,LOC101254569,0.659927418237824,0.908543739087815
Os03g0723600,LOC101253943,0.791764288738088,0.980578545488549
Os10g0502900,LOC101247698,0.530717059149011,0.302112505859219
Os10g0502900,LOC101246600,0.811291135182155,0.977235952491255
Os10g0502900,LOC101247404,0.656784079144435,0.63632223515587
Os04g0692000,LOC101260241,0.693559948064653,0.792388551712641
Os08g0104900,LOC101260241,0.584437893577537,0.618865461568423
Os04g0692000,LOC101245314,0.570697199650306,0.413433915910093
Os08g0104900,LOC101245314,0.325025940487934,0.0929424893016546
Os03g0300200,LOC101253516,0.891274734637458,0.988254556306744
Os03g0828500,LOC101265391,0.446398291721341,0.588182263751785
Os03g0828500,LOC101267232,0.692176974203546,0.911317361264422
Os12g0581800,LOC101267520,0.852985152256687,0.996234765711182
Os12g0581800,LOC101255181,0.805059659104763,0.924950258619441
Os12g0581800,LOC101255776,0.791041320036938,0.967560348037823
Os12g0581800,LOC101258929,0.840133812929228,0.99488772375483
Os12g0581800,LOC101258635,0.831209616346091,0.98771588725139
Os06g0655500,LOC101262760,0.663686856145963,0.885079464709917
Os07g0153400,LOC101262760,0.755308375461732,0.946000551332018
Os03g0378200,LOC101246366,0.856465718648029,0.958480824997783
Os01g0749900,LOC101260154,0.851158966848951,0.995072909072704
Os06g0153200,LOC101260154,0.705630941501565,0.86744317384025
Os03g0627500,LOC101254532,0.814761903456502,0.965048313557484
Os10g0414700,LOC101254532,0.759516865838183,0.81156173387807
Os03g0627500,LOC101258566,0.790122685278305,0.902308661026513
Os10g0414700,LOC101258566,0.786981552501443,0.80295147686452
Os03g0627500,LOC101245397,0.801377408719324,0.926841520458106
Os10g0414700,LOC101245397,0.801265233126255,0.840521180987044
Os02g0770100,LOC101248766,0.791196316661331,0.917106805226277
Os03g0233800,LOC101243651,0.584275758613374,0.899521281202691
Os03g0769000,LOC101243651,0.634224521063139,0.943811897857459
Os03g0233800,LOC101258527,0.565378459342188,0.668286070673447
Os03g0769000,LOC101258527,0.595338450245997,0.642796912119635
Os03g0233800,LOC101260494,0.640705977005668,0.805127268343225
Os03g0769000,LOC101260494,0.646990870507273,0.78473170783359
Os03g0233800,LOC101245596,0.434758404870966,0.364078381958091
Os03g0769000,LOC101245596,0.462979207626488,0.462872338525537
Os10g0575700,LOC101265047,0.716329093930554,0.951701166582139
Os10g0575700,LOC101266439,0.770024330736329,0.951764178419802
Os01g0945800,LOC101267666,0.755494269827897,0.935396605347765
Os05g0540800,LOC101262045,0.796054126449627,0.913668483684536
Os01g0899500,LOC101247332,0.717245632139674,0.715482713313923
Os06g0671800,LOC101254657,0.798499591353203,0.998014577559644
Os01g0865600,LOC101264638,0.630891128174413,0.6312403823077
Os02g0673500,LOC101264638,0.530437121400112,0.692441363297608
Os12g0160400,LOC101264638,0.621459983675491,0.660624217781224
Os01g0865600,LOC101251021,0.754312321176026,0.795179783943061
Os02g0673500,LOC101251021,0.486467507410167,0.271817724394657
Os12g0160400,LOC101251021,0.735353257866456,0.868352489966958
Os01g0865600,LOC101248073,0.801999545266186,0.899532358530275
Os02g0673500,LOC101248073,0.494177438146955,0.318908246723404
Os12g0160400,LOC101248073,0.727045254779426,0.849799903524416
Os02g0526600,LOC101251628,0.779271236157137,0.770737745771046
Os04g0546100,LOC101251628,0.705114533960437,0.694510605436525
Os02g0526600,LOC104644308,0.714740269068164,0.57615722645266
Os04g0546100,LOC104644308,0.634444827601986,0.475586337390019
Os09g0284200,LOC101263042,0.723337569412096,0.83760531389378
Os02g0245100,LOC543864,0.589869197203889,0.648406509288028
Os04g0448300,LOC101268575,0.689665912834253,0.964910184214122
Os07g0695300,LOC101261950,0.73185031560484,0.738128152256025
Os07g0695300,LOC101258609,0.653408179795799,0.532148277776544
Os02g0704800,LOC101246902,0.725919406673359,0.874767107425327
Os05g0390500,LOC101264737,0.779477527790845,0.802569252670007
Os10g0572000,LOC101265721,0.830290878773621,0.877738626534692
Os11g0447300,LOC101265721,0.633087070753006,0.478112549699694
Os10g0572000,LOC101254046,0.717229921241037,0.562437829079449
Os11g0447300,LOC101254046,0.913078321679059,0.96010807535279
Os10g0572000,LOC101256465,0.800065720387569,0.918001021334468
Os11g0447300,LOC101256465,0.572231723859813,0.400132226005719
Os03g0860600,LOC101250009,0.583459687349325,0.643846726089972
Os04g0182200,LOC101250009,0.73894902847384,0.979549519475746
Os03g0860600,LOC101250295,0.521295702643689,0.71455596847516
Os04g0182200,LOC101250295,0.639533308897248,0.899469437363491
Os03g0860600,LOC101245991,0.571128185146919,0.840204907693551
Os04g0182200,LOC101245991,0.397849382937676,0.258955228745864
Os03g0860600,LOC101244810,0.587880526435808,0.535329777371855
Os04g0182200,LOC101244810,0.764117897393057,0.970684870937612
Os03g0860600,LOC101249199,0.63680537674569,0.884155634608177
Os04g0182200,LOC101249199,0.773063965022124,0.971342553261335
Os03g0860600,LOC101245697,0.599735323652647,0.792375490683151
Os04g0182200,LOC101245697,0.691347149744916,0.922501746829763
Os03g0860600,ACO3,0.629761398277416,0.905097847633453
Os04g0182200,ACO3,0.660526908087194,0.938939996745933
Os03g0860600,LOC101245098,0.669630626450725,0.956785958493667
Os04g0182200,LOC101245098,0.338744908370007,0.343022755144071
Os03g0860600,LOC101246865,0.568354599223619,0.568438646762702
Os04g0182200,LOC101246865,0.802462355050829,0.972690316161746
Os03g0860600,LOC101259885,0.427286989174102,0.41910622857718
Os04g0182200,LOC101259885,0.632547980408707,0.929957692791123
Os03g0860600,LOC101249481,0.600642241812871,0.805681952971819
Os04g0182200,LOC101249481,0.763822919652783,0.958714514812742
Os03g0860600,LOC101245399,0.389915752103096,0.384174934236412
Os04g0182200,LOC101245399,0.521206590600699,0.665051999660422
Os03g0860600,LOC101244528,0.583314374456525,0.887330296292351
Os04g0182200,LOC101244528,0.281987884209356,0.233560571362409
Os03g0860600,LOC101247464,0.42441130957671,0.42569324675954
Os04g0182200,LOC101247464,0.528452919245841,0.814575142933352
Os01g0375000,LOC101245772,0.965546205742592,0.995041952707857
Os03g0352400,LOC101245772,0.862904981518326,0.956112260596703
Os05g0430400,LOC101245772,0.571699111966595,0.52011038953899
Os01g0375000,LOC101252093,0.55247816417205,0.440695955518866
Os03g0352400,LOC101252093,0.607974834183846,0.607973350263046
Os05g0430400,LOC101252093,0.880502584412166,0.925279009110424
Os01g0375000,LOC101250712,0.891011523604696,0.929489322415993
Os03g0352400,LOC101250712,0.879495341778429,0.992276866862748
Os05g0430400,LOC101250712,0.556338699209987,0.469975196605204
Os01g0743400,LOC101244069,0.895538350697455,0.994387003779401
Os07g0668200,LOC101251903,0.933612279577344,0.955848846213954
